card_id,customer_id,card_type,credit_limit,issue_date
54551,46120,Silver,150000,2023-11-13
54552,29768,Silver,100000,2024-05-30
54553,14817,Silver,75000,2024-03-15
54554,37901,Platinum,300000,2023-05-28
54555,47623,Gold,200000,2023-03-20
54556,4568,Gold,100000,2024-04-24
54557,45672,Gold,300000,2024-06-27
54558,26875,Silver,150000,2023-10-20
54559,39626,Gold,200000,2023-10-11
54560,40248,Platinum,750000,2023-12-22
54561,25586,Gold,200000,2024-03-23
54562,27344,Gold,100000,2023-06-03
54563,41495,Gold,150000,2024-02-24
54564,15259,Gold,100000,2024-02-28
54565,42638,Platinum,300000,2023-04-12
54566,9843,Gold,100000,2023-11-04
54567,228,Gold,200000,2023-10-14
54568,22843,Gold,200000,2023-08-07
54569,14785,Gold,150000,2024-04-20
54570,35336,Gold,300000,2024-02-17
54571,45744,Business,750000,2023-03-27
54572,25517,Gold,200000,2023-09-06
54573,3977,Silver,75000,2024-10-27
54574,30916,Silver,100000,2024-09-10
54575,47653,Gold,150000,2024-01-15
54576,19756,Silver,150000,2023-09-12
54577,1784,Gold,300000,2023-06-13
54578,48360,Gold,300000,2023-10-08
54579,5434,Silver,75000,2023-07-27
54580,21581,Platinum,500000,2023-08-19
54581,45501,Silver,100000,2024-02-24
54582,6345,Gold,150000,2024-08-21
54583,20625,Platinum,750000,2024-04-05
54584,21712,Platinum,500000,2023-04-08
54585,7971,Silver,50000,2023-06-13
54586,4505,Gold,100000,2023-02-21
54587,28505,Gold,100000,2023-12-25
54588,948,Silver,75000,2023-06-30
54589,28956,Gold,200000,2023-06-11
54590,20856,Gold,200000,2024-04-12
54591,3094,Gold,200000,2023-02-22
54592,9998,Gold,100000,2023-04-02
54593,39611,Gold,300000,2024-08-10
54594,32874,Gold,200000,2023-12-17
54595,48606,Silver,75000,2023-04-20
54596,40587,Silver,75000,2023-11-07
54597,19469,Silver,75000,2024-01-18
54598,823,Gold,100000,2024-05-27
54599,4217,Silver,50000,2024-06-10
54600,49725,Gold,150000,2023-11-23
54601,46065,Platinum,500000,2023-07-06
54602,16901,Platinum,750000,2023-12-05
54603,23308,Silver,100000,2023-06-07
54604,4732,Silver,75000,2024-06-02
54605,16199,Gold,300000,2023-10-22
54606,9298,Gold,100000,2023-10-21
54607,39540,Silver,75000,2023-12-21
54608,28352,Business,750000,2023-03-23
54609,28188,Gold,200000,2024-01-19
54610,6510,Platinum,500000,2023-02-15
54611,40679,Silver,100000,2024-08-13
54612,34790,Silver,100000,2023-12-02
54613,11427,Silver,50000,2023-02-14
54614,32025,Silver,150000,2024-04-26
54615,35218,Silver,150000,2024-07-12
54616,36800,Business,1000000,2023-07-22
54617,4367,Silver,75000,2023-06-20
54618,46701,Business,750000,2024-11-13
54619,5850,Silver,150000,2024-11-01
54620,47392,Gold,300000,2024-05-06
54621,2904,Silver,75000,2024-06-22
54622,11425,Silver,75000,2024-05-28
54623,2987,Silver,150000,2024-06-17
54624,17712,Gold,100000,2023-08-30
54625,7114,Silver,50000,2024-03-17
54626,29467,Gold,100000,2024-09-28
54627,27705,Silver,75000,2023-10-03
54628,34849,Gold,150000,2023-08-19
54629,6413,Silver,100000,2023-09-11
54630,22975,Silver,75000,2024-07-27
54631,29348,Business,1000000,2023-06-16
54632,7933,Gold,200000,2023-06-13
54633,37037,Gold,300000,2024-06-07
54634,30371,Business,750000,2024-07-02
54635,10303,Gold,200000,2024-08-16
54636,49709,Silver,75000,2023-10-11
54637,43397,Gold,200000,2024-02-24
54638,6674,Gold,200000,2023-08-07
54639,10843,Silver,50000,2023-12-15
54640,13523,Gold,300000,2024-04-07
54641,47228,Gold,200000,2024-09-30
54642,36679,Gold,100000,2023-06-05
54643,32990,Gold,300000,2023-12-25
54644,18913,Gold,300000,2024-02-28
54645,21705,Gold,200000,2024-07-15
54646,19078,Gold,150000,2024-10-02
54647,10473,Gold,200000,2024-06-15
54648,1461,Silver,100000,2024-01-31
54649,8020,Silver,75000,2024-03-24
54650,7794,Gold,300000,2024-07-05
54651,14286,Silver,50000,2023-10-04
54652,42360,Silver,100000,2023-09-15
54653,1265,Silver,150000,2024-06-05
54654,3438,Silver,150000,2023-09-30
54655,43204,Gold,300000,2024-01-14
54656,20993,Silver,150000,2023-01-27
54657,33177,Gold,100000,2023-10-06
54658,9536,Silver,50000,2024-03-29
54659,26266,Gold,200000,2023-08-29
54660,9202,Platinum,500000,2023-11-28
54661,9407,Silver,50000,2024-04-02
54662,14287,Silver,150000,2023-12-17
54663,41319,Silver,50000,2023-10-21
54664,26102,Silver,50000,2023-09-09
54665,5026,Platinum,500000,2023-03-25
54666,3105,Gold,300000,2024-02-16
54667,28476,Gold,100000,2023-12-14
54668,34461,Silver,50000,2024-06-11
54669,46437,Silver,100000,2023-04-02
54670,6464,Gold,100000,2023-09-17
54671,868,Silver,150000,2023-10-02
54672,16219,Gold,150000,2023-06-21
54673,25225,Silver,100000,2024-03-03
54674,5452,Gold,200000,2023-06-03
54675,45185,Gold,150000,2023-07-30
54676,33854,Silver,100000,2024-06-23
54677,40305,Silver,100000,2023-12-09
54678,27669,Silver,150000,2023-05-19
54679,1517,Platinum,500000,2024-03-29
54680,23184,Gold,150000,2023-09-09
54681,12546,Business,500000,2024-05-31
54682,41200,Gold,100000,2023-06-18
54683,7947,Gold,150000,2023-10-03
54684,17542,Gold,300000,2024-02-11
54685,40091,Platinum,750000,2024-10-25
54686,48135,Silver,100000,2023-11-19
54687,11246,Platinum,300000,2023-10-05
54688,22045,Gold,150000,2023-10-11
54689,46164,Gold,200000,2024-05-02
54690,42097,Gold,100000,2024-02-09
54691,33140,Platinum,300000,2024-02-02
54692,35116,Silver,75000,2024-11-09
54693,15031,Silver,100000,2024-11-03
54694,37733,Gold,300000,2024-06-08
54695,2910,Gold,200000,2023-03-27
54696,14327,Silver,75000,2023-05-19
54697,5584,Silver,100000,2023-12-21
54698,34261,Gold,100000,2024-03-23
54699,45656,Gold,200000,2024-01-30
54700,23579,Silver,75000,2024-02-11
54701,6523,Gold,300000,2024-06-13
54702,36208,Silver,150000,2024-08-26
54703,15864,Platinum,500000,2023-10-08
54704,43214,Platinum,500000,2023-08-06
54705,26046,Silver,150000,2023-06-18
54706,20728,Gold,300000,2023-08-27
54707,37685,Silver,100000,2023-06-17
54708,44903,Silver,100000,2024-02-08
54709,29731,Silver,50000,2023-03-11
54710,19979,Gold,200000,2024-01-25
54711,13406,Silver,50000,2024-03-15
54712,36033,Silver,100000,2024-06-19
54713,48081,Silver,100000,2024-08-13
54714,12870,Gold,100000,2024-11-03
54715,24571,Silver,75000,2023-12-08
54716,25733,Silver,150000,2024-06-19
54717,19488,Silver,75000,2024-06-10
54718,21687,Gold,200000,2024-10-20
54719,32652,Silver,150000,2024-10-13
54720,46625,Silver,75000,2024-03-03
54721,2039,Business,750000,2024-01-25
54722,35354,Platinum,300000,2023-09-26
54723,21148,Silver,100000,2024-05-26
54724,19359,Platinum,750000,2023-09-11
54725,14824,Silver,50000,2024-02-01
54726,44549,Silver,75000,2023-08-10
54727,30114,Gold,150000,2023-06-26
54728,9063,Gold,300000,2024-01-21
54729,5619,Platinum,750000,2023-11-12
54730,286,Platinum,500000,2024-03-14
54731,28603,Gold,150000,2024-01-18
54732,22028,Gold,100000,2023-07-05
54733,47921,Silver,150000,2023-09-17
54734,36728,Silver,50000,2024-01-21
54735,37136,Platinum,500000,2024-04-17
54736,7969,Gold,150000,2023-09-29
54737,39220,Silver,75000,2023-08-09
54738,2752,Silver,100000,2024-10-27
54739,15187,Silver,75000,2023-10-17
54740,26385,Silver,100000,2023-06-24
54741,33511,Platinum,500000,2023-09-29
54742,46127,Gold,300000,2024-04-28
54743,22152,Gold,100000,2024-07-25
54744,16671,Platinum,750000,2023-12-10
54745,26375,Silver,50000,2023-08-08
54746,5596,Gold,150000,2023-10-23
54747,36367,Platinum,750000,2023-09-22
54748,37536,Silver,75000,2024-08-22
54749,15552,Gold,100000,2023-11-15
54750,39843,Platinum,300000,2023-09-14
54751,38552,Silver,100000,2024-05-01
54752,25942,Silver,100000,2024-02-24
54753,9567,Gold,200000,2023-07-10
54754,48897,Gold,300000,2024-08-12
54755,35834,Silver,100000,2023-06-12
54756,22775,Gold,100000,2024-05-20
54757,14333,Business,1000000,2024-08-08
54758,5827,Silver,75000,2024-06-15
54759,789,Gold,300000,2023-05-08
54760,11358,Silver,100000,2024-02-02
54761,48235,Gold,100000,2023-03-18
54762,14428,Gold,150000,2024-06-12
54763,47093,Platinum,500000,2023-03-22
54764,36649,Business,750000,2023-10-28
54765,10121,Silver,100000,2024-01-29
54766,39404,Silver,150000,2023-10-01
54767,44588,Silver,50000,2023-03-09
54768,12560,Gold,100000,2024-02-14
54769,19432,Silver,50000,2024-04-19
54770,23863,Gold,150000,2023-04-05
54771,16364,Gold,300000,2023-07-08
54772,42836,Platinum,750000,2024-04-18
54773,18784,Silver,150000,2024-05-05
54774,24416,Silver,150000,2024-04-27
54775,3615,Silver,150000,2024-01-21
54776,12075,Silver,100000,2023-07-29
54777,47222,Gold,150000,2023-07-15
54778,39338,Platinum,500000,2024-10-21
54779,49954,Silver,50000,2023-03-13
54780,45930,Gold,100000,2023-03-08
54781,6586,Gold,200000,2024-06-30
54782,14521,Silver,100000,2023-07-18
54783,6553,Business,1000000,2023-12-15
54784,43888,Platinum,750000,2023-04-21
54785,31797,Platinum,500000,2023-02-27
54786,2785,Gold,150000,2024-07-12
54787,13601,Platinum,300000,2024-04-21
54788,44242,Gold,100000,2024-03-08
54789,40048,Platinum,300000,2024-09-14
54790,15317,Business,750000,2023-01-20
54791,19,Gold,300000,2024-07-17
54792,30804,Platinum,300000,2023-12-22
54793,21019,Gold,200000,2023-11-12
54794,25559,Platinum,500000,2024-04-22
54795,33023,Silver,100000,2023-10-28
54796,49211,Gold,100000,2024-04-25
54797,44424,Gold,150000,2023-08-17
54798,35992,Silver,150000,2023-12-26
54799,11502,Silver,75000,2023-12-26
54800,42250,Gold,300000,2023-08-24
54801,35438,Gold,300000,2024-07-06
54802,32197,Silver,50000,2024-05-29
54803,37970,Silver,50000,2023-10-18
54804,34526,Silver,75000,2024-12-19
54805,46440,Silver,75000,2024-08-12
54806,38769,Silver,100000,2024-02-23
54807,15324,Silver,75000,2023-11-08
54808,40821,Platinum,300000,2024-03-19
54809,39814,Silver,100000,2024-10-21
54810,22173,Silver,150000,2023-03-31
54811,6511,Silver,50000,2023-04-01
54812,14915,Gold,100000,2023-05-17
54813,27456,Platinum,750000,2023-06-29
54814,2095,Gold,200000,2023-12-28
54815,40678,Silver,75000,2024-06-24
54816,3216,Gold,300000,2024-07-19
54817,22333,Gold,200000,2024-06-14
54818,5717,Gold,300000,2023-11-01
54819,32670,Gold,150000,2024-01-19
54820,3647,Silver,150000,2023-11-07
54821,29318,Silver,50000,2024-05-12
54822,28706,Silver,100000,2024-02-09
54823,3117,Gold,150000,2023-10-09
54824,48206,Platinum,750000,2024-04-16
54825,32297,Silver,50000,2023-12-25
54826,21251,Business,1000000,2023-07-17
54827,9675,Silver,50000,2023-06-12
54828,27119,Platinum,750000,2023-08-09
54829,26424,Silver,75000,2024-10-01
54830,43887,Gold,200000,2024-10-28
54831,13046,Gold,150000,2023-07-16
54832,15083,Silver,100000,2023-09-30
54833,1521,Silver,50000,2023-11-14
54834,41939,Silver,75000,2023-07-25
54835,45735,Gold,300000,2024-11-12
54836,37707,Silver,150000,2023-06-16
54837,47601,Gold,300000,2023-08-30
54838,31571,Silver,75000,2023-06-24
54839,48628,Platinum,500000,2023-07-03
54840,42668,Business,750000,2023-08-27
54841,49107,Silver,75000,2024-07-06
54842,46688,Silver,150000,2023-11-03
54843,42834,Platinum,500000,2024-07-09
54844,26126,Gold,100000,2023-11-11
54845,21805,Silver,75000,2023-04-08
54846,5486,Silver,50000,2023-06-11
54847,42567,Silver,100000,2024-09-25
54848,3236,Silver,100000,2024-02-14
54849,12287,Silver,50000,2024-05-01
54850,18436,Silver,150000,2024-06-20
54851,40947,Silver,150000,2024-01-11
54852,23328,Gold,150000,2023-07-18
54853,11783,Silver,75000,2023-06-06
54854,25029,Gold,100000,2023-11-02
54855,39606,Platinum,500000,2023-11-15
54856,35473,Gold,100000,2023-11-10
54857,20685,Silver,150000,2023-12-07
54858,12437,Silver,150000,2023-06-08
54859,34613,Gold,100000,2024-03-28
54860,30296,Business,750000,2024-05-05
54861,908,Gold,200000,2023-07-18
54862,31468,Platinum,300000,2024-01-22
54863,12418,Silver,75000,2023-06-04
54864,27359,Silver,150000,2024-08-09
54865,9304,Silver,50000,2023-08-06
54866,14902,Gold,150000,2024-07-13
54867,49514,Gold,100000,2023-09-10
54868,10877,Gold,150000,2023-06-26
54869,3027,Silver,150000,2024-07-18
54870,24735,Silver,100000,2024-08-28
54871,24927,Platinum,750000,2024-03-17
54872,24499,Silver,75000,2023-10-08
54873,20243,Gold,100000,2024-10-22
54874,3216,Gold,150000,2024-06-16
54875,25392,Silver,75000,2023-08-07
54876,15823,Silver,75000,2023-04-19
54877,33046,Silver,50000,2024-08-18
54878,44821,Business,500000,2023-12-14
54879,17890,Silver,75000,2024-05-14
54880,42786,Silver,150000,2023-11-20
54881,12908,Gold,300000,2024-07-07
54882,8427,Silver,100000,2024-09-05
54883,22841,Gold,150000,2024-07-25
54884,41421,Silver,100000,2024-07-25
54885,33784,Silver,100000,2024-02-28
54886,26371,Gold,100000,2024-07-17
54887,47953,Gold,300000,2024-03-28
54888,26214,Platinum,750000,2023-10-01
54889,32232,Gold,100000,2024-11-12
54890,48802,Gold,150000,2024-09-16
54891,34564,Silver,150000,2024-07-06
54892,11590,Gold,150000,2024-06-21
54893,4452,Gold,200000,2024-04-10
54894,5079,Silver,75000,2024-03-09
54895,40182,Silver,100000,2024-04-08
54896,42212,Platinum,300000,2024-06-09
54897,38283,Silver,150000,2023-09-25
54898,657,Gold,150000,2024-04-09
54899,9830,Silver,50000,2024-04-30
54900,8544,Silver,50000,2023-12-25
54901,10875,Gold,200000,2024-02-16
54902,5759,Platinum,300000,2024-08-18
54903,11926,Platinum,750000,2023-03-30
54904,46709,Silver,100000,2023-08-24
54905,42864,Gold,300000,2024-08-15
54906,34350,Gold,200000,2023-10-30
54907,12030,Silver,75000,2024-07-15
54908,13083,Silver,50000,2024-06-27
54909,18411,Platinum,300000,2024-03-02
54910,13090,Silver,75000,2023-07-08
54911,8162,Silver,150000,2023-12-16
54912,23402,Silver,75000,2024-08-20
54913,23967,Silver,75000,2023-11-29
54914,4027,Gold,300000,2023-07-02
54915,47019,Silver,50000,2023-12-23
54916,8570,Silver,50000,2023-10-10
54917,27664,Gold,200000,2023-09-14
54918,13954,Gold,150000,2024-02-10
54919,6723,Gold,150000,2023-02-14
54920,30068,Silver,100000,2024-11-26
54921,16531,Gold,100000,2024-04-03
54922,36059,Silver,150000,2024-07-16
54923,30042,Business,500000,2024-07-21
54924,27540,Business,500000,2024-02-08
54925,49239,Gold,100000,2024-06-05
54926,49233,Gold,150000,2024-04-08
54927,13080,Platinum,300000,2023-11-18
54928,27809,Silver,150000,2024-02-20
54929,26602,Silver,50000,2023-03-08
54930,1739,Silver,100000,2023-09-04
54931,29807,Silver,150000,2023-07-23
54932,14480,Gold,150000,2023-07-18
54933,4436,Gold,150000,2023-08-31
54934,38400,Silver,150000,2024-05-21
54935,45117,Gold,100000,2023-06-25
54936,20792,Platinum,750000,2023-06-02
54937,44892,Silver,50000,2023-08-12
54938,36041,Silver,75000,2024-06-24
54939,15671,Platinum,300000,2023-12-30
54940,28284,Silver,50000,2024-09-26
54941,31925,Gold,300000,2023-12-15
54942,49265,Gold,100000,2023-12-27
54943,8608,Silver,50000,2024-09-02
54944,22983,Silver,150000,2023-12-01
54945,15989,Silver,50000,2024-05-26
54946,19208,Gold,200000,2023-08-31
54947,33800,Platinum,750000,2023-07-13
54948,16523,Silver,100000,2023-08-17
54949,10834,Gold,200000,2023-05-10
54950,40085,Silver,75000,2023-03-18
54951,44356,Silver,150000,2023-02-23
54952,28054,Gold,300000,2024-03-02
54953,47517,Silver,100000,2023-05-14
54954,2370,Silver,100000,2023-05-02
54955,571,Silver,100000,2024-08-29
54956,28948,Platinum,500000,2023-06-30
54957,39671,Silver,75000,2024-04-21
54958,7288,Gold,300000,2023-04-10
54959,5631,Silver,75000,2023-10-05
54960,15631,Silver,100000,2024-02-28
54961,25642,Platinum,750000,2024-02-07
54962,40933,Silver,75000,2024-08-09
54963,48289,Gold,300000,2023-07-26
54964,48611,Gold,150000,2024-07-23
54965,42744,Silver,50000,2023-10-03
54966,36167,Gold,200000,2023-08-04
54967,49458,Gold,100000,2023-10-01
54968,16397,Silver,150000,2023-12-05
54969,34107,Silver,100000,2024-05-22
54970,33158,Silver,100000,2024-02-14
54971,23374,Gold,200000,2024-02-19
54972,18596,Silver,50000,2024-11-25
54973,29632,Platinum,300000,2024-01-02
54974,24763,Gold,150000,2023-12-20
54975,36723,Silver,50000,2024-05-11
54976,30116,Silver,50000,2024-01-15
54977,49177,Silver,150000,2023-12-20
54978,43846,Platinum,300000,2024-07-15
54979,15977,Silver,150000,2023-04-27
54980,27310,Silver,150000,2023-05-22
54981,13258,Gold,100000,2023-10-04
54982,13142,Silver,150000,2024-01-14
54983,42332,Silver,75000,2023-03-13
54984,31931,Silver,75000,2024-07-16
54985,8218,Gold,300000,2024-06-23
54986,27400,Business,750000,2023-03-28
54987,17888,Silver,75000,2024-03-17
54988,4635,Silver,150000,2023-12-19
54989,49772,Gold,300000,2023-12-29
54990,25261,Platinum,300000,2023-10-18
54991,39802,Gold,200000,2024-05-26
54992,35504,Platinum,300000,2023-04-09
54993,6355,Business,750000,2024-04-13
54994,10590,Gold,100000,2023-08-11
54995,40030,Gold,300000,2023-08-01
54996,47770,Platinum,750000,2024-03-28
54997,21109,Gold,300000,2024-07-25
54998,39718,Business,750000,2024-05-05
54999,38219,Platinum,300000,2023-10-15
55000,37283,Platinum,750000,2024-02-20
55001,9546,Silver,150000,2024-04-12
55002,31622,Platinum,750000,2024-04-29
55003,14377,Platinum,500000,2024-06-14
55004,18270,Platinum,500000,2024-08-08
55005,26235,Gold,300000,2023-05-19
55006,16273,Platinum,500000,2023-07-26
55007,14837,Silver,75000,2024-05-31
55008,13934,Silver,150000,2023-12-11
55009,24786,Gold,100000,2023-08-22
55010,47961,Gold,150000,2024-04-07
55011,37379,Gold,150000,2023-08-28
55012,21381,Gold,300000,2023-06-19
55013,19025,Platinum,500000,2024-02-09
55014,38404,Silver,75000,2023-02-24
55015,31548,Platinum,300000,2023-11-26
55016,12606,Silver,75000,2023-07-16
55017,23438,Silver,50000,2024-10-25
55018,49693,Silver,150000,2023-10-02
55019,47174,Silver,100000,2023-09-23
55020,12430,Gold,200000,2023-06-13
55021,35901,Silver,150000,2024-02-22
55022,22024,Silver,150000,2024-07-16
55023,9324,Platinum,750000,2023-02-12
55024,1715,Platinum,750000,2023-08-25
55025,33501,Platinum,750000,2023-10-15
55026,31029,Gold,100000,2023-08-02
55027,39013,Platinum,750000,2024-09-02
55028,9098,Gold,100000,2024-06-11
55029,45941,Business,500000,2023-09-29
55030,46504,Silver,150000,2023-11-09
55031,43364,Silver,50000,2024-03-12
55032,21613,Platinum,300000,2023-06-22
55033,36902,Silver,50000,2023-06-13
55034,23479,Business,1000000,2024-06-16
55035,5401,Gold,100000,2023-10-15
55036,722,Platinum,500000,2023-03-08
55037,16080,Gold,200000,2023-09-12
55038,8451,Platinum,750000,2023-08-08
55039,46117,Platinum,300000,2023-09-20
55040,37553,Silver,100000,2023-10-24
55041,17455,Platinum,500000,2024-03-05
55042,45875,Silver,50000,2023-08-17
55043,1736,Gold,300000,2024-01-20
55044,15114,Platinum,500000,2024-06-14
55045,18884,Silver,75000,2024-05-22
55046,43146,Gold,200000,2024-03-13
55047,14563,Gold,300000,2023-08-28
55048,28527,Gold,150000,2023-12-18
55049,48351,Gold,200000,2023-11-08
55050,41589,Gold,200000,2024-04-23
55051,33439,Silver,75000,2023-06-22
55052,3562,Silver,50000,2024-05-17
55053,5799,Business,1000000,2024-11-16
55054,27502,Platinum,500000,2024-02-26
55055,15236,Gold,150000,2024-02-16
55056,44527,Silver,50000,2023-09-30
55057,10887,Platinum,750000,2024-09-12
55058,2261,Silver,100000,2023-04-29
55059,35537,Gold,300000,2024-05-03
55060,39926,Silver,50000,2023-07-09
55061,15959,Gold,150000,2024-05-05
55062,1009,Silver,150000,2024-08-15
55063,20075,Silver,75000,2023-07-19
55064,2630,Gold,200000,2023-09-20
55065,26039,Gold,100000,2024-01-02
55066,26171,Silver,50000,2023-07-31
55067,28861,Platinum,750000,2023-10-26
55068,14525,Gold,200000,2024-01-14
55069,25955,Platinum,500000,2023-07-03
55070,40513,Silver,100000,2024-01-27
55071,48529,Silver,100000,2023-06-11
55072,5825,Gold,150000,2024-08-12
55073,42527,Silver,75000,2024-06-21
55074,27328,Silver,150000,2024-02-12
55075,49340,Gold,300000,2023-09-07
55076,18399,Silver,150000,2023-06-26
55077,26936,Gold,150000,2024-01-18
55078,6993,Silver,50000,2023-10-08
55079,47674,Silver,75000,2023-08-09
55080,46102,Gold,150000,2023-05-01
55081,37895,Gold,150000,2023-12-18
55082,43255,Silver,50000,2023-07-08
55083,955,Gold,200000,2023-12-21
55084,24707,Gold,200000,2023-07-06
55085,20245,Platinum,500000,2023-08-10
55086,32217,Platinum,300000,2023-08-24
55087,29563,Silver,150000,2024-08-02
55088,29413,Silver,50000,2023-07-20
55089,34639,Gold,150000,2023-09-11
55090,15214,Gold,200000,2024-03-16
55091,478,Platinum,300000,2024-04-13
55092,21884,Gold,300000,2023-09-07
55093,16415,Silver,50000,2024-01-02
55094,15078,Silver,50000,2023-12-25
55095,33472,Silver,75000,2024-01-28
55096,3524,Gold,150000,2023-05-25
55097,27754,Gold,200000,2023-03-27
55098,46485,Silver,50000,2023-07-24
55099,18503,Silver,75000,2024-01-23
55100,26801,Gold,300000,2023-10-14
55101,28766,Gold,200000,2023-11-26
55102,42933,Silver,100000,2023-12-11
55103,36445,Silver,75000,2023-12-24
55104,41734,Platinum,750000,2023-04-26
55105,27106,Silver,50000,2024-09-30
55106,20322,Silver,50000,2024-05-27
55107,7516,Gold,200000,2024-08-31
55108,15297,Gold,100000,2024-01-24
55109,47469,Silver,100000,2024-07-16
55110,6390,Gold,100000,2024-05-16
55111,37556,Gold,300000,2024-03-03
55112,12173,Silver,150000,2024-03-04
55113,41222,Business,1000000,2023-10-09
55114,10606,Silver,150000,2024-06-19
55115,46820,Business,500000,2024-12-21
55116,36008,Silver,50000,2023-02-09
55117,18003,Silver,150000,2024-03-22
55118,14072,Gold,300000,2024-04-02
55119,24386,Silver,75000,2023-10-18
55120,35229,Business,750000,2024-03-22
55121,44998,Gold,150000,2024-09-18
55122,16223,Gold,200000,2024-09-17
55123,14500,Silver,75000,2023-08-31
55124,14813,Silver,100000,2024-08-01
55125,45012,Silver,75000,2024-09-11
55126,4178,Gold,100000,2023-12-24
55127,7859,Silver,150000,2024-03-18
55128,34737,Silver,50000,2023-05-09
55129,32578,Silver,100000,2024-07-14
55130,1993,Silver,100000,2023-07-23
55131,28152,Platinum,750000,2023-07-13
55132,32821,Platinum,500000,2024-02-24
55133,37325,Gold,200000,2023-06-01
55134,14422,Gold,300000,2024-06-22
55135,2929,Silver,50000,2023-06-27
55136,37323,Gold,100000,2023-06-14
55137,32300,Platinum,750000,2023-12-14
55138,41049,Platinum,300000,2024-01-24
55139,23850,Silver,50000,2023-09-27
55140,42331,Silver,50000,2024-01-19
55141,1056,Gold,300000,2024-06-06
55142,44893,Platinum,750000,2024-09-04
55143,6292,Business,1000000,2023-02-24
55144,31804,Gold,300000,2023-04-21
55145,31805,Gold,150000,2024-05-18
55146,19633,Platinum,500000,2023-06-09
55147,16898,Silver,50000,2023-10-22
55148,47951,Platinum,500000,2024-01-02
55149,23527,Business,500000,2023-11-30
55150,574,Silver,50000,2024-07-30
55151,29789,Platinum,750000,2024-07-11
55152,6960,Silver,150000,2023-08-28
55153,39082,Silver,50000,2024-09-11
55154,37512,Business,750000,2024-05-10
55155,2611,Silver,75000,2024-07-16
55156,7462,Silver,100000,2023-10-03
55157,13461,Platinum,750000,2023-07-10
55158,46602,Gold,300000,2024-02-22
55159,37846,Gold,300000,2024-06-22
55160,44016,Gold,300000,2023-11-24
55161,47357,Gold,300000,2024-05-19
55162,14691,Platinum,500000,2024-07-31
55163,14766,Platinum,750000,2024-11-21
55164,41112,Gold,100000,2023-05-19
55165,39291,Silver,100000,2023-11-21
55166,35953,Silver,75000,2023-06-15
55167,6003,Silver,100000,2023-10-03
55168,6467,Silver,50000,2023-11-01
55169,29035,Silver,100000,2024-05-21
55170,21820,Silver,100000,2024-04-09
55171,23744,Platinum,500000,2023-04-24
55172,39422,Gold,300000,2024-09-26
55173,46417,Gold,150000,2024-07-13
55174,38189,Silver,75000,2023-04-02
55175,42299,Platinum,300000,2023-12-23
55176,33776,Gold,200000,2024-05-26
55177,3401,Gold,150000,2023-07-19
55178,39398,Gold,200000,2023-06-07
55179,10401,Gold,300000,2024-03-02
55180,19351,Silver,75000,2023-07-20
55181,8741,Business,750000,2023-05-08
55182,16061,Gold,300000,2023-12-14
55183,35881,Gold,100000,2023-08-24
55184,44596,Silver,50000,2023-04-18
55185,35529,Business,1000000,2023-10-15
55186,2013,Silver,50000,2023-04-15
55187,13419,Silver,50000,2023-12-24
55188,44980,Gold,100000,2023-03-26
55189,19317,Gold,100000,2024-07-06
55190,21524,Silver,75000,2024-02-05
55191,13968,Business,1000000,2023-04-27
55192,8468,Gold,200000,2023-08-28
55193,38447,Silver,150000,2024-06-29
55194,31637,Platinum,500000,2024-06-22
55195,44304,Gold,200000,2023-03-07
55196,36039,Silver,100000,2023-06-02
55197,35996,Gold,200000,2023-07-17
55198,5678,Silver,50000,2023-07-16
55199,16125,Gold,100000,2023-11-03
55200,10010,Gold,200000,2023-08-28
55201,15945,Gold,200000,2024-06-25
55202,39211,Silver,75000,2023-04-27
55203,44824,Gold,100000,2023-06-21
55204,9245,Gold,150000,2023-11-21
55205,40051,Silver,75000,2023-12-09
55206,2565,Platinum,500000,2024-07-25
55207,23846,Silver,50000,2023-06-29
55208,25364,Platinum,300000,2023-11-17
55209,1969,Gold,200000,2024-03-10
55210,49818,Silver,75000,2024-05-29
55211,28759,Silver,150000,2023-05-18
55212,39634,Platinum,300000,2023-07-30
55213,40405,Gold,200000,2023-03-20
55214,17382,Business,500000,2023-12-30
55215,31506,Silver,50000,2024-03-31
55216,19533,Platinum,500000,2024-01-03
55217,2788,Gold,300000,2023-08-23
55218,17048,Gold,200000,2023-08-22
55219,4816,Gold,150000,2024-08-02
55220,4519,Silver,75000,2024-06-14
55221,14276,Silver,75000,2023-10-09
55222,22949,Silver,50000,2024-09-20
55223,21519,Silver,150000,2024-01-23
55224,25260,Silver,75000,2023-12-27
55225,4747,Silver,75000,2024-01-26
55226,20439,Gold,200000,2023-12-19
55227,23958,Gold,150000,2023-09-17
55228,45050,Gold,100000,2023-08-27
55229,10365,Gold,200000,2024-02-21
55230,30434,Silver,150000,2023-07-16
55231,15474,Silver,75000,2024-07-28
55232,20757,Gold,200000,2024-04-03
55233,42279,Silver,100000,2023-05-22
55234,27606,Gold,200000,2024-06-12
55235,18567,Silver,50000,2023-08-08
55236,28205,Silver,100000,2024-04-19
55237,41731,Gold,100000,2023-09-21
55238,41747,Platinum,500000,2023-06-21
55239,26512,Gold,150000,2023-07-01
55240,15743,Silver,100000,2023-04-14
55241,19945,Platinum,500000,2023-09-18
55242,8108,Silver,150000,2024-05-08
55243,6747,Platinum,300000,2023-11-27
55244,38191,Silver,50000,2023-10-01
55245,32338,Silver,100000,2023-01-22
