customer_id,total_spend,avg_ticket_size,txn_count,last_txn_date,first_txn_date,merchant_diversity,recency_days,frequency,monetary,active_days,spend_velocity,decline_rate,dispute_rate,late_night_ratio,avg_utilisation,income_band,city,age,R_score,F_score,M_score,RFM_score,rfm_segment
46292,88738.76,1739.9756862745096,51,2025-06-26 06:17:00,2023-03-28 06:42:00,10,3,51,88738.76,820,108.22,0.0556,0.0,0.1852,0.21910000000000002,Low,Chennai,72,5,5,5,15,Champions
46293,84088.97,2473.205,34,2025-05-26 00:39:00,2023-10-29 21:08:00,10,34,34,84088.97,574,146.5,0.1053,0.0,0.1842,0.220075,Low,Bangalore,47,2,5,5,12,Loyal
46294,27314.25,1951.017857142857,14,2025-06-12 11:40:00,2024-06-20 17:32:00,8,17,14,27314.25,356,76.73,0.0667,0.0,0.1333,0.091,Medium,Chandigarh,35,3,3,3,9,At Risk
46295,71541.51,2466.948620689655,29,2025-05-28 06:01:00,2023-10-13 08:53:00,9,32,29,71541.51,592,120.85,0.0,0.0,0.3793,0.14575,Low,Delhi,58,2,5,5,12,Loyal
46296,31164.850000000002,1640.255263157895,19,2025-05-11 05:44:00,2024-05-21 23:13:00,7,49,19,31164.850000000002,354,88.04,0.0952,0.0,0.381,0.0935,Premium,Hyderabad,74,2,4,3,9,At Risk
46297,25455.25,2121.2708333333335,12,2025-05-28 21:15:00,2024-04-25 21:42:00,7,32,12,25455.25,397,64.12,0.0769,0.0,0.2308,0.0339,Low,Delhi,56,2,2,2,6,Lost
46298,18404.16,2044.9066666666668,9,2025-05-29 13:15:00,2023-11-25 05:50:00,7,31,9,18404.16,551,33.4,0.0,0.1,0.3,0.2454,High,Bangalore,62,2,2,2,6,Lost
46299,47532.659999999996,2970.7912499999998,16,2025-06-09 11:17:00,2023-08-25 06:24:00,7,20,16,47532.659999999996,654,72.68,0.1429,0.0952,0.1905,0.1461,High,Hyderabad,75,3,3,4,10,Loyal
46300,21205.52,1927.7745454545454,11,2025-06-16 09:28:00,2023-12-25 23:10:00,7,13,11,21205.52,538,39.42,0.0,0.0833,0.3333,0.0283,Medium,Chandigarh,60,4,2,2,8,At Risk
46304,24545.89,1534.118125,16,2025-06-23 01:52:00,2024-01-26 06:04:00,9,6,16,24545.89,513,47.85,0.0,0.1579,0.4737,0.09905,High,Hyderabad,44,5,3,2,10,Loyal
46305,53211.4,2533.8761904761905,21,2025-06-28 02:37:00,2024-06-11 00:55:00,9,1,21,53211.4,382,139.3,0.0455,0.0,0.1818,0.0891,Medium,Pune,63,5,4,4,13,Champions
46307,21859.77,1561.412142857143,14,2025-05-27 13:07:00,2023-12-03 14:56:00,6,33,14,21859.77,540,40.48,0.0667,0.0,0.4,0.1093,Low,Mumbai,66,2,3,2,7,At Risk
46308,28081.83,2160.1407692307694,13,2025-06-24 02:25:00,2024-09-27 02:27:00,8,5,13,28081.83,269,104.39,0.1333,0.0,0.4,0.5616,Low,Hyderabad,69,5,3,3,11,Loyal
46309,12401.77,1771.6814285714286,7,2025-06-06 18:10:00,2024-01-02 14:56:00,5,23,7,12401.77,521,23.8,0.0,0.0,0.1429,0.062,Medium,Pune,36,3,1,1,5,Lost
46310,29006.51,1381.262380952381,21,2025-04-07 23:08:00,2024-01-18 16:53:00,10,83,21,29006.51,445,65.18,0.0455,0.0,0.3182,0.2112,Medium,Chennai,46,1,4,3,8,At Risk
46311,20128.760000000002,5032.1900000000005,4,2025-04-13 12:33:00,2024-09-17 03:16:00,3,77,4,20128.760000000002,208,96.77,0.0,0.0,0.5,0.1006,Premium,Mumbai,61,1,1,2,4,Lost
46313,38999.62,1695.635652173913,23,2025-06-29 00:45:00,2024-09-16 12:41:00,9,0,23,38999.62,285,136.84,0.08,0.0,0.28,0.20845,Medium,Pune,20,5,4,4,13,Champions
46314,33889.86,3388.986,10,2025-05-23 23:06:00,2023-12-10 18:12:00,6,37,10,33889.86,530,63.94,0.0909,0.0,0.4545,0.2259,Medium,Chandigarh,42,2,2,3,7,At Risk
46315,40922.28,1573.9338461538462,26,2025-06-20 18:00:00,2024-06-24 04:59:00,9,9,26,40922.28,361,113.36,0.1034,0.0,0.3103,0.1818666666666667,Medium,Mumbai,60,4,4,4,12,Loyal
46316,19063.059999999998,2118.1177777777775,9,2025-06-21 01:51:00,2023-12-22 02:15:00,7,8,9,19063.059999999998,546,34.91,0.1,0.0,0.2,0.2542,Low,Mumbai,73,4,2,2,8,At Risk
46317,68173.54000000001,1748.0394871794874,39,2025-06-28 18:42:00,2023-09-23 08:11:00,9,1,39,68173.54000000001,644,105.86,0.025,0.0,0.325,0.2709,Medium,Chandigarh,30,5,5,5,15,Champions
46318,16349.39,1634.9389999999999,10,2025-04-23 21:56:00,2023-07-19 03:34:00,6,67,10,16349.39,644,25.39,0.1667,0.0,0.25,0.0545,Medium,Mumbai,53,1,2,1,4,Lost
46320,7352.46,1050.3514285714286,7,2025-02-07 05:57:00,2024-03-26 08:19:00,5,142,7,7352.46,317,23.19,0.1111,0.1111,0.3333,0.0245,High,Mumbai,46,1,1,1,3,Lost
46321,60097.1,4622.8538461538465,13,2025-03-13 10:08:00,2023-10-23 04:24:00,8,108,13,60097.1,507,118.53,0.1333,0.0,0.4,0.3005,Premium,Bangalore,68,1,3,5,9,At Risk
46323,23495.67,2135.97,11,2025-04-10 12:03:00,2024-03-10 01:14:00,8,80,11,23495.67,396,59.33,0.0,0.0,0.2727,0.4699,Medium,Kolkata,21,1,2,2,5,Lost
46324,14532.58,1321.1436363636365,11,2025-06-13 21:26:00,2023-08-12 14:05:00,8,16,11,14532.58,671,21.66,0.0833,0.0,0.25,0.2907,Premium,Mumbai,34,3,2,1,6,Lost
46325,89689.02,2717.849090909091,33,2025-06-14 11:49:00,2024-01-26 18:39:00,10,15,33,89689.02,504,177.95,0.1282,0.0256,0.2308,0.21685000000000001,Premium,Chennai,19,3,5,5,13,Champions
46328,15151.99,1683.5544444444445,9,2025-04-09 12:34:00,2023-09-28 09:17:00,7,81,9,15151.99,559,27.11,0.0,0.1,0.2,0.0505,Medium,Kolkata,54,1,2,1,4,Lost
46330,9468.19,1893.6380000000001,5,2025-01-12 02:47:00,2024-07-20 11:12:00,4,168,5,9468.19,175,54.1,0.0,0.0,0.6,0.0316,Medium,Chennai,33,1,1,1,3,Lost
46332,93708.87000000001,3904.5362500000006,24,2025-06-26 02:33:00,2024-04-05 00:30:00,10,3,24,93708.87000000001,447,209.64,0.0385,0.0385,0.3462,0.4397,Medium,Pune,23,5,4,5,14,Champions
46336,14326.369999999999,2046.6242857142856,7,2025-05-15 13:14:00,2024-02-12 22:43:00,5,45,7,14326.369999999999,457,31.35,0.3636,0.0,0.1818,0.0287,Premium,Chandigarh,62,2,1,1,4,Lost
46337,29080.63,2643.6936363636364,11,2025-06-15 20:49:00,2024-07-14 05:11:00,6,14,11,29080.63,336,86.55,0.2143,0.0,0.2857,0.2908,High,Kolkata,39,4,2,3,9,At Risk
46338,55714.49,2063.4996296296295,27,2025-06-24 06:19:00,2024-05-13 18:35:00,10,5,27,55714.49,406,137.23,0.0,0.0,0.2222,0.17926666666666669,Medium,Mumbai,36,5,5,5,15,Champions
46339,8847.52,1474.5866666666668,6,2025-04-20 12:49:00,2024-12-13 01:30:00,4,70,6,8847.52,128,69.12,0.0,0.0,0.1667,0.0177,Medium,Bangalore,18,1,1,1,3,Lost
46340,20692.09,1591.6992307692308,13,2025-06-25 13:25:00,2023-12-29 14:53:00,8,4,13,20692.09,543,38.11,0.1333,0.0,0.2,0.2069,Medium,Mumbai,73,5,3,2,10,Loyal
46341,28870.17,1698.245294117647,17,2025-06-26 21:33:00,2024-09-19 04:02:00,7,3,17,28870.17,280,103.11,0.0,0.0,0.3529,0.08695,Low,Chennai,28,5,3,3,11,Loyal
46343,30339.29,1516.9645,20,2025-03-14 13:12:00,2024-01-28 21:16:00,9,107,20,30339.29,410,74.0,0.0,0.0,0.1,0.0706,Premium,Pune,52,1,4,3,8,At Risk
46344,14040.66,1080.0507692307692,13,2025-04-05 10:35:00,2024-04-10 16:29:00,9,85,13,14040.66,359,39.11,0.0,0.0,0.2308,0.2808,Medium,Mumbai,67,1,3,1,5,Lost
46347,89427.77,2129.232619047619,42,2025-06-25 01:15:00,2024-01-29 04:48:00,9,4,42,89427.77,512,174.66,0.0,0.0,0.3333,0.34709999999999996,Low,Chandigarh,75,5,5,5,15,Champions
46348,17452.45,1745.2450000000001,10,2025-06-24 00:53:00,2024-01-16 18:39:00,7,5,10,17452.45,524,33.31,0.0,0.0,0.3,0.1163,Medium,Pune,49,5,2,2,9,At Risk
46349,55722.82,2143.1853846153845,26,2025-06-09 11:34:00,2024-05-01 15:53:00,9,20,26,55722.82,403,138.27,0.0714,0.0,0.2857,0.1697,Medium,Delhi,28,3,4,5,12,Loyal
46350,27836.56,2783.656,10,2025-06-18 13:33:00,2024-05-28 10:48:00,7,11,10,27836.56,386,72.12,0.0909,0.0,0.2727,0.0928,High,Bangalore,74,4,2,3,9,At Risk
46351,38138.39,2724.1707142857144,14,2025-06-17 06:42:00,2024-09-28 21:55:00,7,12,14,38138.39,261,146.12,0.0,0.0,0.2857,0.10235,Low,Hyderabad,58,4,3,3,10,Loyal
46352,43918.79,3992.617272727273,11,2025-06-04 08:55:00,2023-07-07 01:55:00,6,25,11,43918.79,698,62.92,0.0,0.0,0.3636,0.5856,Medium,Kolkata,43,3,2,4,9,At Risk
46353,58194.3,1877.2354838709678,31,2025-06-26 14:19:00,2023-12-11 06:05:00,9,3,31,58194.3,563,103.36,0.0312,0.0,0.3438,0.08786666666666666,High,Delhi,29,5,5,5,15,Champions
46354,26957.11,1797.1406666666667,15,2025-06-27 08:42:00,2024-07-13 13:22:00,9,2,15,26957.11,348,77.46,0.1579,0.0526,0.1579,0.07440000000000001,Medium,Mumbai,63,5,3,3,11,Loyal
46356,10119.41,1011.941,10,2025-05-18 14:21:00,2023-12-06 07:52:00,7,42,10,10119.41,529,19.13,0.0,0.0,0.4,0.1012,Medium,Chennai,58,2,2,1,5,Lost
46357,24903.02,2075.2516666666666,12,2025-06-16 14:06:00,2024-07-17 14:28:00,9,13,12,24903.02,333,74.78,0.0,0.0,0.25,0.1245,Medium,Kolkata,61,4,2,2,8,At Risk
46358,34207.48,1425.3116666666667,24,2025-06-29 03:37:00,2024-08-04 09:51:00,9,0,24,34207.48,328,104.29,0.1111,0.0,0.3333,0.22355,Low,Bangalore,37,5,4,3,12,Loyal
46361,35996.12,2571.151428571429,14,2025-05-29 07:18:00,2024-09-11 02:26:00,7,31,14,35996.12,260,138.45,0.2222,0.0,0.2778,0.08775,Low,Chennai,23,2,3,3,8,At Risk
46363,19243.16,2138.128888888889,9,2025-05-11 13:47:00,2024-12-23 04:08:00,8,49,9,19243.16,139,138.44,0.0,0.0,0.5556,0.2566,High,Pune,66,2,2,2,6,Lost
46365,66307.17,2072.0990625,32,2025-04-26 16:48:00,2023-06-05 09:32:00,9,64,32,66307.17,691,95.96,0.0857,0.0,0.1429,0.15990000000000001,Medium,Mumbai,37,1,5,5,11,Loyal
46366,37316.41,1696.2004545454547,22,2025-06-24 23:00:00,2024-06-30 00:40:00,9,5,22,37316.41,359,103.95,0.0435,0.0,0.5652,0.24485,Low,Delhi,56,5,4,3,12,Loyal
46367,56249.840000000004,1704.5406060606063,33,2025-06-25 21:54:00,2024-03-09 04:52:00,10,4,33,56249.840000000004,473,118.92,0.15,0.025,0.3,0.08065,Medium,Hyderabad,23,5,5,5,15,Champions
46368,28509.11,2375.7591666666667,12,2025-06-05 02:55:00,2023-10-09 03:47:00,7,24,12,28509.11,604,47.2,0.1429,0.0,0.4286,0.09505,Premium,Chandigarh,30,3,2,3,8,At Risk
46369,26021.91,2365.628181818182,11,2025-06-21 01:53:00,2025-01-23 10:40:00,5,8,11,26021.91,148,175.82,0.0,0.0,0.4545,0.052,Medium,Mumbai,29,4,2,2,8,At Risk
46370,18153.43,1396.4176923076923,13,2025-06-05 00:03:00,2024-06-06 21:29:00,8,24,13,18153.43,363,50.01,0.1875,0.0,0.25,0.121,High,Delhi,70,3,3,2,8,At Risk
46371,32175.36,2298.2400000000002,14,2025-06-24 08:20:00,2024-11-13 13:33:00,7,5,14,32175.36,222,144.93,0.0,0.0667,0.3333,0.1609,High,Pune,31,5,3,3,11,Loyal
46373,15561.220000000001,1945.1525000000001,8,2025-05-09 16:37:00,2024-07-24 07:01:00,5,51,8,15561.220000000001,289,53.85,0.0,0.1111,0.3333,0.2075,Medium,Pune,48,2,1,1,4,Lost
46375,42827.86,2254.097894736842,19,2025-06-22 09:44:00,2023-11-27 01:36:00,9,7,19,42827.86,573,74.74,0.1304,0.0435,0.087,0.16205000000000003,Low,Mumbai,21,4,4,4,12,Loyal
46376,12498.51,1785.5014285714285,7,2025-03-16 19:35:00,2023-12-30 20:33:00,4,105,7,12498.51,441,28.34,0.0,0.0,0.1429,0.0833,Low,Kolkata,49,1,1,1,3,Lost
46378,51923.04,1923.0755555555556,27,2025-06-19 15:01:00,2024-03-17 10:02:00,10,10,27,51923.04,459,113.12,0.0357,0.0,0.2143,0.08889999999999999,Medium,Chandigarh,56,4,5,4,13,Champions
46380,13103.86,1191.26,11,2025-04-02 02:36:00,2024-04-11 07:07:00,6,88,11,13103.86,355,36.91,0.0,0.0833,0.5,0.0874,Medium,Pune,73,1,2,1,4,Lost
46382,32062.87,1526.8033333333333,21,2025-06-14 18:12:00,2024-05-24 23:04:00,8,15,21,32062.87,385,83.28,0.125,0.0,0.3333,0.08560000000000001,High,Delhi,73,3,4,3,10,Loyal
46384,27505.7,1964.6928571428573,14,2025-05-21 22:41:00,2023-04-19 01:23:00,8,39,14,27505.7,763,36.05,0.0,0.0,0.3571,0.2751,High,Chandigarh,67,2,3,3,8,At Risk
46385,23896.54,1838.1953846153847,13,2025-06-21 23:05:00,2024-05-29 21:51:00,9,8,13,23896.54,388,61.59,0.0714,0.0,0.2143,0.1252,Premium,Chandigarh,61,4,3,2,9,At Risk
46386,30635.920000000002,1802.1129411764707,17,2025-06-15 12:31:00,2024-08-13 05:35:00,9,14,17,30635.920000000002,306,100.12,0.0,0.0,0.0588,0.6127,Medium,Delhi,62,4,3,3,10,Loyal
46387,34092.28,2005.4282352941175,17,2025-06-27 20:23:00,2024-02-23 09:26:00,8,2,17,34092.28,490,69.58,0.0,0.0,0.1765,0.1044,High,Mumbai,41,5,3,3,11,Loyal
46389,89818.31999999999,2427.5221621621617,37,2025-06-11 17:30:00,2023-12-15 04:15:00,9,18,37,89818.31999999999,544,165.11,0.0256,0.0256,0.1795,0.179175,Low,Pune,49,3,5,5,13,Champions
46391,32761.43,2340.102142857143,14,2025-06-11 10:57:00,2023-11-29 18:11:00,8,18,14,32761.43,559,58.61,0.0,0.0,0.0714,0.18725000000000003,Low,Pune,74,3,3,3,9,At Risk
46392,24972.91,1468.994705882353,17,2025-05-11 14:16:00,2024-07-15 16:27:00,5,49,17,24972.91,299,83.52,0.0526,0.0526,0.2105,0.07644999999999999,Low,Kolkata,43,2,3,2,7,At Risk
46394,41492.28,2593.2675,16,2024-12-31 12:35:00,2023-06-12 11:30:00,8,180,16,41492.28,568,73.05,0.0588,0.0,0.3529,0.4149,Low,Chandigarh,51,1,3,4,8,At Risk
46396,13532.160000000002,1933.1657142857146,7,2025-04-14 19:31:00,2023-10-26 06:03:00,5,76,7,13532.160000000002,536,25.25,0.0,0.125,0.125,0.0902,Medium,Chennai,32,1,1,1,3,Lost
46398,64982.74,2406.768148148148,27,2025-06-29 00:49:00,2024-06-22 06:29:00,9,0,27,64982.74,371,175.16,0.0645,0.0645,0.2258,0.17486666666666664,Medium,Hyderabad,52,5,5,5,15,Champions
46399,33100.59,3009.144545454545,11,2025-03-19 01:45:00,2024-12-02 13:47:00,6,102,11,33100.59,106,312.27,0.0,0.0,0.1818,0.662,Medium,Bangalore,38,1,2,3,6,Lost
46401,37503.55,1562.6479166666668,24,2025-06-03 14:07:00,2024-06-04 21:34:00,8,26,24,37503.55,363,103.32,0.0,0.0,0.125,0.1127,High,Chandigarh,48,3,4,3,10,Loyal
46403,31630.64,3163.064,10,2025-04-08 06:35:00,2024-07-14 06:48:00,7,82,10,31630.64,267,118.47,0.1667,0.0,0.5833,0.2109,Medium,Hyderabad,71,1,2,3,6,Lost
46404,38346.21,2018.2215789473685,19,2025-06-12 09:16:00,2024-06-23 03:28:00,10,17,19,38346.21,354,108.32,0.05,0.0,0.3,0.036500000000000005,Low,Chennai,54,3,4,4,11,Loyal
46405,43034.810000000005,2868.9873333333335,15,2025-06-20 21:38:00,2023-05-01 19:05:00,9,9,15,43034.810000000005,781,55.1,0.1176,0.0,0.2941,0.5738,Medium,Bangalore,26,4,3,4,11,Loyal
46407,28096.88,2341.4066666666668,12,2025-06-25 19:48:00,2024-07-15 15:03:00,6,4,12,28096.88,345,81.44,0.0769,0.0,0.0769,0.5619,Low,Hyderabad,25,5,2,3,10,Loyal
46408,14924.869999999999,1356.8063636363636,11,2024-11-25 02:34:00,2023-06-01 04:57:00,6,216,11,14924.869999999999,542,27.54,0.0,0.0,0.2727,0.2985,Medium,Delhi,42,1,2,1,4,Lost
46409,31209.489999999998,2837.2263636363637,11,2024-11-07 06:51:00,2023-11-16 09:37:00,8,234,11,31209.489999999998,356,87.67,0.0,0.0,0.0909,0.2081,Medium,Chandigarh,31,1,2,3,6,Lost
46410,18962.22,3160.3700000000003,6,2025-06-26 02:15:00,2024-09-02 02:22:00,5,3,6,18962.22,296,64.06,0.0,0.0,0.5,0.2528,Premium,Delhi,51,5,1,2,8,At Risk
46412,36038.01,5148.287142857143,7,2025-06-29 03:01:00,2024-12-09 21:55:00,6,0,7,36038.01,201,179.29,0.0,0.0,0.5714,0.1802,High,Kolkata,53,5,1,3,9,At Risk
46413,18806.260000000002,2350.7825000000003,8,2025-06-22 12:59:00,2024-04-21 08:43:00,5,7,8,18806.260000000002,427,44.04,0.1111,0.0,0.1111,0.1881,Premium,Kolkata,18,4,1,2,7,At Risk
46414,43772.01,1823.83375,24,2025-06-08 22:49:00,2023-08-22 14:20:00,10,21,24,43772.01,656,66.73,0.1667,0.0333,0.2,0.17706666666666668,Low,Chandigarh,38,3,4,4,11,Loyal
46415,17016.489999999998,3403.298,5,2024-10-02 07:32:00,2023-10-20 03:07:00,3,270,5,17016.489999999998,348,48.9,0.0,0.0,0.4,0.2269,Low,Bangalore,31,1,1,2,4,Lost
46416,25747.059999999998,1514.5329411764706,17,2025-05-23 04:05:00,2024-05-31 16:26:00,10,37,17,25747.059999999998,356,72.32,0.0,0.0,0.2941,0.08485,Low,Chennai,56,2,3,2,7,At Risk
46417,61655.18,1988.8767741935485,31,2025-05-23 02:18:00,2024-04-08 13:04:00,10,37,31,61655.18,409,150.75,0.0,0.0312,0.1875,0.13703333333333334,Premium,Chandigarh,40,2,5,5,12,Loyal
46419,126519.0,2259.2678571428573,56,2025-06-27 01:12:00,2023-04-10 10:07:00,10,2,56,126519.0,808,156.58,0.0172,0.0172,0.3793,0.226,Medium,Pune,72,5,5,5,15,Champions
46421,54196.13,2356.3534782608695,23,2025-06-23 04:14:00,2023-10-30 00:35:00,7,6,23,54196.13,602,90.03,0.1481,0.0,0.2222,0.12915000000000001,Medium,Chennai,49,5,4,4,13,Champions
46422,32155.51,1891.5005882352941,17,2025-06-02 01:12:00,2024-09-01 07:08:00,8,27,17,32155.51,273,117.79,0.0556,0.0,0.3333,0.0643,High,Kolkata,70,3,3,3,9,At Risk
46424,17044.73,2130.59125,8,2025-03-06 14:01:00,2024-08-04 20:17:00,5,115,8,17044.73,213,80.02,0.2,0.0,0.1,0.0852,High,Chandigarh,32,1,1,2,4,Lost
46425,85983.49,2456.671142857143,35,2025-05-28 06:25:00,2023-05-26 06:28:00,10,32,35,85983.49,732,117.46,0.0278,0.0,0.3056,0.2992666666666667,High,Pune,38,2,5,5,12,Loyal
46426,19243.82,2138.202222222222,9,2025-05-31 20:03:00,2024-08-05 19:06:00,6,29,9,19243.82,299,64.36,0.1,0.0,0.4,0.1924,Low,Delhi,51,3,2,2,7,At Risk
46427,89176.17,2972.5389999999998,30,2025-06-24 21:26:00,2023-06-15 22:02:00,9,5,30,89176.17,739,120.67,0.0571,0.0857,0.4,0.2611,Medium,Bangalore,38,5,5,5,15,Champions
46428,71361.4,2038.8971428571426,35,2025-06-15 10:01:00,2023-06-07 02:33:00,9,14,35,71361.4,739,96.56,0.0541,0.0,0.2973,0.15163333333333331,Medium,Delhi,67,4,5,5,14,Champions
46429,138017.0,2816.673469387755,49,2025-05-31 14:37:00,2023-08-24 19:27:00,10,29,49,138017.0,645,213.98,0.0566,0.0189,0.2075,0.6314000000000001,Medium,Kolkata,41,3,5,5,13,Champions
46434,14317.27,2045.3242857142857,7,2025-04-24 11:48:00,2023-12-08 15:15:00,5,66,7,14317.27,502,28.52,0.125,0.0,0.125,0.0954,Low,Kolkata,58,1,1,1,3,Lost
46435,23924.12,1196.206,20,2025-06-11 07:40:00,2024-03-29 22:45:00,9,18,20,23924.12,438,54.62,0.0,0.0476,0.2857,0.07975,Medium,Kolkata,69,3,4,2,9,At Risk
46436,56946.58,3559.16125,16,2025-05-29 01:39:00,2024-03-12 22:20:00,6,31,16,56946.58,442,128.84,0.0,0.0,0.3125,0.50895,Medium,Delhi,41,2,3,5,10,Loyal
46437,16113.98,2685.6633333333334,6,2025-05-25 18:50:00,2023-09-22 23:03:00,5,35,6,16113.98,610,26.42,0.0,0.0,0.5,0.1611,Medium,Chennai,19,2,1,1,4,Lost
46438,60527.61,1834.17,33,2025-06-22 19:42:00,2024-07-07 05:04:00,9,7,33,60527.61,350,172.94,0.0294,0.0,0.2059,0.1351,Medium,Chandigarh,45,4,5,5,14,Champions
46439,43349.24,1605.5274074074073,27,2025-06-14 16:02:00,2023-03-20 17:04:00,9,15,27,43349.24,816,53.12,0.0345,0.0345,0.1379,0.26976666666666665,High,Pune,43,3,5,4,12,Loyal
46440,68382.6,1899.5166666666669,36,2025-06-28 22:34:00,2024-06-29 04:51:00,10,1,36,68382.6,364,187.86,0.0,0.0,0.4167,0.175325,Low,Kolkata,75,5,5,5,15,Champions
46441,62324.37,3462.465,18,2025-06-13 19:03:00,2024-07-11 06:20:00,7,16,18,62324.37,337,184.94,0.0526,0.0,0.3158,0.5397,Medium,Chennai,27,3,3,5,11,Loyal
46442,15596.74,3899.185,4,2025-03-17 13:53:00,2024-11-11 09:53:00,3,104,4,15596.74,126,123.78,0.0,0.0,0.0,0.156,Medium,Chennai,40,1,1,1,3,Lost
46444,53682.18,2556.2942857142857,21,2025-06-29 02:29:00,2024-04-02 19:02:00,8,0,21,53682.18,452,118.77,0.0,0.0,0.3333,0.2684,Medium,Hyderabad,70,5,4,4,13,Champions
46445,14356.99,1595.221111111111,9,2024-03-16 12:08:00,2023-06-09 01:34:00,5,470,9,14356.99,281,51.09,0.0,0.0,0.1111,0.0479,Low,Kolkata,63,1,2,1,4,Lost
46446,16249.75,1354.1458333333333,12,2025-05-11 18:30:00,2024-04-04 09:54:00,8,49,12,16249.75,402,40.42,0.0,0.0,0.0833,0.1083,Low,Kolkata,61,2,2,1,5,Lost
46447,16870.6,2811.7666666666664,6,2025-06-21 02:58:00,2023-12-02 21:42:00,6,8,6,16870.6,566,29.81,0.0,0.0,0.5,0.1687,Medium,Delhi,53,4,1,1,6,Lost
46448,72308.98,2191.181212121212,33,2025-06-28 16:37:00,2024-03-23 09:08:00,10,1,33,72308.98,462,156.51,0.0294,0.0,0.2059,0.16746666666666665,Premium,Pune,42,5,5,5,15,Champions
46449,28901.04,2890.1040000000003,10,2025-06-12 15:39:00,2023-12-21 01:04:00,6,17,10,28901.04,539,53.62,0.0,0.0,0.2,0.578,High,Hyderabad,63,3,2,3,8,At Risk
46450,21515.56,1955.96,11,2025-05-19 09:43:00,2024-08-14 14:49:00,6,41,11,21515.56,277,77.67,0.0833,0.0,0.1667,0.03585,High,Pune,70,2,2,2,6,Lost
46454,56838.47,2991.498421052632,19,2025-06-24 13:19:00,2024-03-30 08:31:00,8,5,19,56838.47,451,126.03,0.0,0.0,0.2105,0.055349999999999996,High,Pune,73,5,4,5,14,Champions
46455,50807.8,1881.7703703703705,27,2025-05-27 23:05:00,2023-10-18 18:34:00,9,33,27,50807.8,587,86.56,0.0357,0.0,0.3929,0.26344999999999996,Low,Bangalore,55,2,5,4,11,Loyal
46456,42896.0,1532.0,28,2025-06-23 12:14:00,2024-04-15 12:37:00,8,6,28,42896.0,433,99.07,0.0667,0.0,0.1667,0.08086666666666666,Low,Hyderabad,58,5,5,4,14,Champions
46459,32451.97,2950.179090909091,11,2025-04-29 21:34:00,2023-12-18 16:05:00,7,61,11,32451.97,498,65.16,0.0,0.0,0.1818,0.3245,High,Hyderabad,26,1,2,3,6,Lost
46461,51738.46,1784.0848275862068,29,2025-04-06 01:42:00,2023-05-24 22:16:00,10,84,29,51738.46,682,75.86,0.0333,0.0,0.2333,0.4071,Medium,Chandigarh,69,1,5,4,10,Loyal
46462,71519.56,1663.2455813953488,43,2025-06-22 18:42:00,2023-07-07 15:45:00,10,7,43,71519.56,716,99.89,0.08,0.06,0.24,0.0272,Low,Delhi,71,4,5,5,14,Champions
46463,11941.97,1705.9957142857143,7,2025-06-28 04:11:00,2024-03-06 19:01:00,6,1,7,11941.97,478,24.98,0.125,0.0,0.25,0.0796,Medium,Mumbai,52,5,1,1,7,At Risk
46464,8231.01,1028.87625,8,2025-04-16 22:38:00,2024-04-28 02:06:00,6,74,8,8231.01,353,23.32,0.0,0.0,0.5,0.0549,Premium,Hyderabad,64,1,1,1,3,Lost
46466,58670.98,1892.6122580645163,31,2025-06-18 09:23:00,2024-01-11 13:20:00,10,11,31,58670.98,523,112.18,0.0312,0.0,0.2812,0.2025,Medium,Mumbai,49,4,5,5,14,Champions
46469,25627.27,1601.704375,16,2025-06-09 22:39:00,2023-11-09 08:30:00,9,20,16,25627.27,578,44.34,0.1111,0.0,0.1667,0.2563,Medium,Mumbai,20,3,3,2,8,At Risk
46470,18961.8,1264.12,15,2025-03-09 06:50:00,2023-08-13 19:19:00,8,112,15,18961.8,573,33.09,0.0,0.0,0.0667,0.1896,High,Bangalore,50,1,3,2,6,Lost
46473,42560.56,1467.6055172413792,29,2025-05-16 02:37:00,2023-12-06 01:12:00,10,44,29,42560.56,527,80.76,0.0,0.0938,0.375,0.09584999999999999,High,Mumbai,48,2,5,4,11,Loyal
46474,29576.44,2688.7672727272725,11,2025-06-25 00:42:00,2023-11-09 12:45:00,8,4,11,29576.44,593,49.88,0.0,0.0,0.1818,0.0986,Low,Hyderabad,54,5,2,3,10,Loyal
46475,40202.44,2233.468888888889,18,2025-06-28 14:47:00,2024-07-17 14:48:00,7,1,18,40202.44,345,116.53,0.1364,0.0455,0.2273,0.15145,Low,Chandigarh,59,5,3,4,12,Loyal
46476,62555.78,2085.192666666667,30,2025-06-08 14:31:00,2023-09-16 07:15:00,9,21,30,62555.78,631,99.14,0.0323,0.0,0.2903,0.13899999999999998,Low,Chennai,29,3,5,5,13,Champions
46478,61914.54,1510.1107317073172,41,2025-06-09 19:43:00,2023-08-25 20:58:00,9,20,41,61914.54,653,94.82,0.0238,0.0,0.2143,0.10058,Low,Kolkata,30,3,5,5,13,Champions
46479,41710.409999999996,2195.284736842105,19,2025-05-04 16:06:00,2023-11-19 02:03:00,9,56,19,41710.409999999996,532,78.4,0.0,0.0,0.3158,0.050449999999999995,Medium,Bangalore,54,2,4,4,10,Loyal
46480,45162.68,2656.6282352941175,17,2025-04-25 16:13:00,2024-10-01 03:01:00,8,65,17,45162.68,206,219.24,0.0556,0.0,0.3333,0.1505,Low,Bangalore,59,1,3,4,8,At Risk
